73,82,Games,10.224899,7.342975,2,360,200,310.111111,29.703704,0,59.333333,3,2335.293,'1920x1200',57,24,men,4
74,32,Documentary,12.654186,8.016249,3,240,200,409.333333,30.148148,0,38.481481,2,1276.981,'1366x768',20,22,men,2
75,12,News,4.738729,4.913904,0,1080,1000,3210.777778,29.777778,0,43.703704,1,716.29,'1366x768',2,21,men,5
76,13,News,5.411191,5.333039,0,240,400,304,30,0,38.333333,2,891.274,'1920x1200',5,30,men,3
77,42,Music,0.854643,-0.496113,0,360,200,2184,0,0,0,3,989.328,'1920x1200',28,21,men,1
78,33,Documentary,9.539713,7.123893,2,720,400,1766.222222,28.888889,0,41.888889,1,545.903,'1920x1200',23,26,women,5
79,31,Documentary,5.395673,5.323968,0,720,400,3123.444444,30.074074,0,44.037037,1,1639.781,'1920x1200',18,25,men,5
80,31,Documentary,5.395673,5.323968,0,480,400,538,0,1,0,4,694.916,'1920x1200',18,25,men,1
81,72,Movies,8.762863,6.855607,1,1080,1000,1822.888889,29.851852,0,43.555556,1,2022.031,'1366x768',46,25,men,4
83,33,Documentary,9.539713,7.123893,2,720,400,3099,30.259259,0,44.037037,1,1328.185,'1920x1200',24,24,men,4
84,22,Sports,18.991296,9.298579,3,360,200,2458.111111,5.444444,0,8.888889,2.666667,2442.856,'1920x1200',12,22,men,1
85,13,News,5.411191,5.333039,0,144,200,90.888889,10,1,21.666667,0,586.235,'1920x1200',6,26,men,1
87,73,Movies,6.422284,5.874106,0,360,200,318.111111,29.703704,0,59.333333,3,2558.23,'1920x1200',51,25,men,3
88,51,Cartoons,5.227554,5.223989,0,480,400,2329,0,0,0,3,1246.399,'1366x768',31,25,men,1
89,12,News,4.738729,4.913904,0,720,1000,2874.666667,29.962963,0,43.592593,1,447.03,'1366x768',2,21,men,5
90,71,Movies,5.412067,5.33355,0,360,200,813.555556,29.851852,0,63.481481,3,2952.699,'1366x768',43,26,men,5
91,12,News,4.738729,4.913904,0,360,400,443.333333,29.925926,0,61.925926,2,538.4,'1366x768',2,21,men,4
92,12,News,4.738729,4.913904,0,720,1000,1586,30.037037,0,43.185185,1,602.283,'1366x768',2,21,men,4
93,52,Cartoons,7.801983,6.488763,1,1080,400,2028.888889,30.074074,0,43.851852,1,2327.325,'1920x1200',33,26,women,4
94,52,Cartoons,7.801983,6.488763,1,144,400,76.444444,9.740741,0,21.481481,0,2087.748,'1920x1200',33,26,women,2
95,43,Music,8.638524,6.810469,1,720,400,2424.888889,29.518519,2,43.814815,3,1025.827,'1920x1200',29,29,men,5
96,11,News,5.209322,5.212954,0,1080,1000,2618,28.814815,5,42.111111,3,596.462,'1920x1200',1,25,men,3
97,63,Lessons,2.1826,2.465266,0,240,1000,303.111111,30,0,38.37037,2,564.253,'1366x768',42,28,men,2
98,62,Lessons,1.94143,2.095431,0,1080,2000,3092.888889,29.851852,1,43.592593,1,1693.849,'1920x1200',38,38,men,5
99,53,Cartoons,9.197309,7.008442,2,144,200,92.777778,10,1,21.666667,0,729.169,'1920x1200',35,22,men,2
100,22,Sports,18.991296,9.298579,3,720,400,1368,8.814815,17.111111,14.518519,11.333333,1306.417,'1920x1200',12,22,men,2
101,82,Games,10.224899,7.342975,2,360,800,367.222222,30.037037,0,59.592593,3,835.026,'1920x1200',57,24,men,4
102,83,Games,12.853567,8.065627,3,360,200,1385,0,0,0,3,1322.793,'1920x1200',60,20,men,1
103,82,Games,10.224899,7.342975,2,360,200,200.777778,29.814815,0,69.037037,2,881.225,'1920x1200',57,24,men,2
104,72,Movies,8.762863,6.855607,1,480,400,1000.888889,30.111111,0,55.518519,3,1547.453,'1366x768',46,25,men,4
105,21,Sports,17.373651,9.01739,3,720,400,2552.333333,29.740741,0,43.777778,1,1143.107,'1920x1200',8,24,men,4
107,32,Documentary,12.654186,8.016249,3,240,200,344,30.185185,0,38.518519,2,1713.21,'1366x768',20,22,men,1
108,51,Cartoons,5.227554,5.223989,0,480,400,619,29.888889,0,57.592593,2,2405.398,'1366x768',31,25,men,3
109,63,Lessons,2.1826,2.465266,0,480,400,450,0,0,0,2,1158.132,'1366x768',42,28,men,1
110,22,Sports,18.991296,9.298579,3,720,400,2479.444444,22.814815,0.888889,33.592593,1,718.122,'1920x1200',12,22,men,3
111,52,Cartoons,7.801983,6.488763,1,144,200,73.777778,10,1,21.407407,0,1454.093,'1920x1200',33,26,women,2
112,32,Documentary,12.654186,8.016249,3,144,100,99.666667,1.222222,18.222222,21.851852,0,714.555,'1366x768',20,22,men,1
114,11,News,5.209322,5.212954,0,480,1000,891.333333,29.851852,0,81.222222,3,1287.57,'1920x1200',1,25,men,3
115,72,Movies,8.762863,6.855607,1,144,100,86.777778,1.074074,20.888889,21.888889,0,665.388,'1366x768',46,25,men,2
116,53,Cartoons,9.197309,7.008442,2,480,400,809.666667,29.888889,0,65.777778,2,2844.71,'1920x1200',35,22,men,3
117,41,Music,12.175866,7.894544,2,240,400,411.777778,30.222222,0,38.592593,2,1218.745,'1366x768',26,36,men,2
118,33,Documentary,9.539713,7.123893,2,720,400,2404.666667,29.740741,0,43.777778,1,728.132,'1920x1200',24,24,men,5
119,41,Music,12.175866,7.894544,2,360,200,895.777778,29.851852,0,63.481481,3,778.734,'1366x768',26,36,men,4
120,62,Lessons,1.94143,2.095431,0,360,200,700.888889,31.148148,0,55.592593,2,1592.208,'1920x1200',38,38,men,5
121,62,Lessons,1.94143,2.095431,0,720,400,3021.666667,29.703704,0,43.814815,1,661.399,'1920x1200',39,20,men,4
122,71,Movies,5.412067,5.33355,0,480,400,751,29.740741,0,58,2,652.21,'1366x768',43,26,men,4
123,21,Sports,17.373651,9.01739,3,360,200,1735.666667,29.851852,0,43.555556,1,2053.344,'1920x1200',8,24,men,4
124,81,Games,12.242662,7.911825,2,360,200,453,0,0,0,3,822.037,'1366x768',53,26,women,1
125,51,Cartoons,5.227554,5.223989,0,720,400,3217.222222,30.259259,0,44.037037,1,1565.619,'1366x768',31,25,men,4
126,72,Movies,8.762863,6.855607,1,480,400,896.333333,29.851852,0,63.481481,3,738.163,'1366x768',46,25,men,5
127,82,Games,10.224899,7.342975,2,360,200,1015.555556,29.148148,0,42.37037,2,1288.56,'1920x1200',57,24,men,4
128,22,Sports,18.991296,9.298579,3,240,200,443.555556,30,0,38.296296,2,2332.291,'1920x1200',12,22,men,2
129,83,Games,12.853567,8.065627,3,360,200,1123,0,0,0,3,655.553,'1920x1200',60,20,men,1
130,32,Documentary,12.654186,8.016249,3,240,200,383.888889,30,0,38.296296,2,1723.477,'1366x768',20,22,men,2
131,72,Movies,8.762863,6.855607,1,144,100,108.444444,1.555556,18.666667,21.814815,0,1304.931,'1366x768',46,25,men,1
132,31,Documentary,5.395673,5.323968,0,720,400,1405.555556,11.185185,13.222222,16.444444,7,1290.911,'1920x1200',18,25,men,2
133,43,Music,8.638524,6.810469,1,480,400,889.222222,29.62963,0,44.962963,3,789.343,'1920x1200',29,29,men,3
134,83,Games,12.853567,8.065627,3,360,200,1010,0,0,0,3,644.928,'1920x1200',60,20,men,1
135,22,Sports,18.991296,9.298579,3,1080,1000,2391.444444,26.740741,5,39.592593,7,3487.352,'1920x1200',12,22,men,3
136,42,Music,0.854643,-0.496113,0,144,200,95.555556,10,1,21.666667,0,1832.803,'1920x1200',28,21,men,2
137,62,Lessons,1.94143,2.095431,0,1080,400,3043.222222,30.074074,0,43.925926,1,652.865,'1920x1200',39,20,men,3
138,63,Lessons,2.1826,2.465266,0,1080,1000,1938.444444,30.259259,0,44.037037,1,1544.56,'1366x768',42,28,men,4
139,42,Music,0.854643,-0.496113,0,240,200,299.777778,30,0,38.333333,2,2412.376,'1920x1200',28,21,men,2
140,21,Sports,17.373651,9.01739,3,144,100,92.888889,1.074074,20.888889,21.888889,0,2343.074,'1920x1200',9,25,men,2
141,32,Documentary,12.654186,8.016249,3,720,400,2994.888889,29.740741,0,43.777778,1,1170.235,'1366x768',20,22,men,5
142,71,Movies,5.412067,5.33355,0,480,800,876.444444,29.777778,0,53.222222,2,2006.618,'1366x768',43,26,men,5
143,83,Games,12.853567,8.065627,3,360,400,703.666667,29.777778,0,52.814815,2,3281.411,'1920x1200',60,20,men,4
144,83,Games,12.853567,8.065627,3,360,200,449.111111,29.592593,0,61.555556,3,2186.254,'1920x1200',60,20,men,5
146,53,Cartoons,9.197309,7.008442,2,720,400,1783.666667,29.703704,0,43.814815,1,1110.214,'1920x1200',35,22,men,5
147,23,Sports,9.884659,7.236085,2,240,200,2797.444444,27.444444,6,39.62963,10.888889,2262.193,'1920x1200',15,30,women,1
148,23,Sports,9.884659,7.236085,2,144,100,88.444444,1.444444,20.888889,21.814815,0,1088.653,'1920x1200',15,30,women,1
149,43,Music,8.638524,6.810469,1,720,400,3161.333333,28.555556,1,42.185185,3,1077.726,'1920x1200',29,29,men,5
151,73,Movies,6.422284,5.874106,0,360,200,895.777778,29.851852,0,63.481481,3,711.457,'1920x1200',51,25,men,4
153,72,Movies,8.762863,6.855607,1,720,400,1924.222222,25.740741,4.666667,37.62963,9,1794.07,'1366x768',46,25,men,1
154,21,Sports,17.373651,9.01739,3,720,400,3121.777778,30.074074,0,43.851852,2,1652.828,'1920x1200',9,25,men,3
155,51,Cartoons,5.227554,5.223989,0,720,400,2250.777778,29.703704,0,43.777778,3,1099.507,'1366x768',31,25,men,5
156,31,Documentary,5.395673,5.323968,0,360,200,2784,0,0,0,3,670.621,'1920x1200',19,27,women,1
158,21,Sports,17.373651,9.01739,3,1080,1000,1661.333333,29.851852,0,43.592593,1,2854.967,'1920x1200',9,25,men,4
159,53,Cartoons,9.197309,7.008442,2,240,200,456.333333,30,0,38.333333,2,1032.797,'1920x1200',36,24,women,2
160,81,Games,12.242662,7.911825,2,360,200,555,0,0,0,2,654.226,'1366x768',53,26,women,1
161,83,Games,12.853567,8.065627,3,360,400,978,29.518519,0,50.740741,3,1262.934,'1366x768',61,27,women,4
163,12,News,4.738729,4.913904,0,240,400,363.444444,30,0,38.333333,2,520.305,'1366x768',2,21,men,3
164,21,Sports,17.373651,9.01739,3,1080,1000,1724.888889,30.074074,2,44.037037,5,2993.381,'1920x1200',9,25,men,3
166,22,Sports,18.991296,9.298579,3,720,400,1242,10.740741,3.666667,17.703704,10.111111,3456.4223,'1920x1200',12,22,men,2
167,42,Music,0.854643,-0.496113,0,720,400,2347.444444,27.074074,14.555556,40.851852,2,2063.641,'1920x1200',28,21,men,3
168,73,Movies,6.422284,5.874106,0,360,200,273,0,0,0,2,605.939,'1920x1200',51,25,men,1
169,82,Games,10.224899,7.342975,2,360,800,888.222222,30.296296,0,44.481481,2,2222.182,'1920x1200',57,24,men,3
170,13,News,5.411191,5.333039,0,720,400,1755.555556,29.777778,0,43.666667,1,899.399,'1920x1200',6,26,men,4
171,62,Lessons,1.94143,2.095431,0,360,200,782.222222,29.740741,0,53.740741,2,1042.303,'1920x1200',39,20,men,4
172,82,Games,10.224899,7.342975,2,360,200,1152,0,0,0,3,773.254,'1920x1200',57,24,men,1
173,51,Cartoons,5.227554,5.223989,0,144,200,88.777778,10,1,21.407407,0,1319.5,'1366x768',31,25,men,2
174,41,Music,12.175866,7.894544,2,240,400,318.666667,30,0,38.37037,2,3066.02,'1366x768',26,36,men,3
175,83,Games,12.853567,8.065627,3,360,200,440.333333,29.925926,0,61.518519,2,2776.251,'1366x768',61,27,women,5
178,73,Movies,6.422284,5.874106,0,360,200,1416,0,0,0,3,968.466,'1920x1200',51,25,men,1
179,82,Games,10.224899,7.342975,2,360,200,778,29.481481,0,42.407407,3,1016.395,'1920x1200',57,24,men,4
181,51,Cartoons,5.227554,5.223989,0,480,400,1001.666667,29.814815,0,54.296296,3,6113.899,'1366x768',31,25,men,2
182,82,Games,10.224899,7.342975,2,360,200,392,0,1,0,3,509.958,'1920x1200',58,28,women,1
184,82,Games,10.224899,7.342975,2,360,200,566,0,0,0,2,785.528,'1920x1200',58,28,women,1
185,22,Sports,18.991296,9.298579,3,720,400,1163.888889,9.296296,9.222222,15.814815,11.333333,5412.4112,'1920x1200',13,26,men,2
187,72,Movies,8.762863,6.855607,1,720,400,3654.666667,29.777778,0,43.703704,1,2225.68,'1920x1200',47,22,women,4
188,81,Games,12.242662,7.911825,2,360,400,783.333333,29.481481,0,42.407407,3,1041.158,'1366x768',53,26,women,3
189,82,Games,10.224899,7.342975,2,360,400,812,29.518519,0,0,0,2806.013,'1920x1200',58,28,women,1
190,41,Music,12.175866,7.894544,2,360,400,810,30.777778,0,47,3,1892.95,'1366x768',26,36,men,3
191,62,Lessons,1.94143,2.095431,0,240,200,365.555556,30.148148,0,38.481481,2,1301.727,'1920x1200',39,20,men,3
192,31,Documentary,5.395673,5.323968,0,360,200,1409,0,0,0,2,1009.194,'1920x1200',19,27,women,1
193,42,Music,0.854643,-0.496113,0,360,200,2535.333333,27.148148,3.555556,40.592593,10,3135.661,'1920x1200',28,21,men,2
194,62,Lessons,1.94143,2.095431,0,720,400,1712.111111,29.777778,0,43.703704,1,2689.481,'1920x1200',39,20,men,3
195,83,Games,12.853567,8.065627,3,360,800,1381,0,0,0,3,630.668,'1366x768',61,27,women,1
196,13,News,5.411191,5.333039,0,720,400,2487.444444,28.666667,0,42.259259,1,1252.192,'1920x1200',6,26,men,4
197,73,Movies,6.422284,5.874106,0,360,400,1276,0,0,0,3,1121.814,'1920x1200',51,25,men,1
198,41,Music,12.175866,7.894544,2,1080,1000,2899,29.851852,1,43.555556,1,1335.39,'1366x768',26,36,men,5
199,33,Documentary,9.539713,7.123893,2,480,800,832.777778,29.888889,0,63.666667,3,2873.703,'1920x1200',24,24,men,4
200,13,News,5.411191,5.333039,0,144,200,96.111111,10,1,21.666667,0,1369.644,'1920x1200',6,26,men,1
201,83,Games,12.853567,8.065627,3,360,200,770.333333,29.777778,0,58.407407,2,1005.021,'1366x768',61,27,women,4
202,53,Cartoons,9.197309,7.008442,2,1080,2000,1579.111111,29.777778,0,43.703704,1,632.065,'1920x1200',36,24,women,5
203,11,News,5.209322,5.212954,0,360,1000,700.888889,31.111111,0,55.592593,2,559.115,'1920x1200',1,25,men,3
204,42,Music,0.854643,-0.496113,0,1080,400,1754.888889,15.888889,15.777778,24.037037,8.888889,1105.843,'1920x1200',29,29,men,1
205,72,Movies,8.762863,6.855607,1,144,100,89.666667,0.740741,21.555556,21.555556,0,1983.702,'1920x1200',47,22,women,1
206,53,Cartoons,9.197309,7.008442,2,1080,1000,2920,29.740741,0,43.777778,1,588.505,'1920x1200',36,24,women,5
207,81,Games,12.242662,7.911825,2,360,200,1207,0,0,0,3,658.529,'1366x768',53,26,women,1
208,81,Games,12.242662,7.911825,2,360,200,1031.555556,29.148148,0,42.37037,2,1166.571,'1366x768',53,26,women,4
209,33,Documentary,9.539713,7.123893,2,480,400,1093,0,0,0,3,687.59,'1920x1200',24,24,men,1
210,73,Movies,6.422284,5.874106,0,360,200,778.888889,29.222222,0,42,3,1140.61,'1920x1200',51,25,men,4
211,21,Sports,17.373651,9.01739,3,480,400,302.777778,31.074074,0,61.703704,3,5491.459,'1920x1200',9,25,men,3
212,52,Cartoons,7.801983,6.488763,1,720,400,1889.555556,13.185185,21.333333,19.703704,10,948.127,'1920x1200',33,26,women,2
213,71,Movies,5.412067,5.33355,0,240,1000,362.111111,30,3,38.333333,2,2198.906,'1366x768',43,26,men,3
214,72,Movies,8.762863,6.855607,1,240,1000,732.222222,29.925926,0,43.518519,1,1283.579,'1920x1200',47,22,women,4
215,32,Documentary,12.654186,8.016249,3,240,200,345.888889,30.333333,0,38.703704,2,1200.661,'1366x768',20,22,men,2
216,12,News,4.738729,4.913904,0,720,400,2719.444444,29.740741,0,43.777778,1,433.458,'1366x768',2,21,men,5
217,83,Games,12.853567,8.065627,3,360,200,833.777778,30.814815,0,53.703704,3,1867.497,'1366x768',61,27,women,4
218,53,Cartoons,9.197309,7.008442,2,144,100,101.111111,1.555556,18.111111,21.814815,0,1111.066,'1920x1200',36,24,women,1
219,51,Cartoons,5.227554,5.223989,0,144,100,73.666667,1.259259,19.333333,21.185185,0,2177.192,'1366x768',31,25,men,1
220,53,Cartoons,9.197309,7.008442,2,720,400,2920,29.703704,1,43.814815,1,603.624,'1920x1200',36,24,women,5
221,33,Documentary,9.539713,7.123893,2,1080,400,1919.222222,16.037037,17.777778,24,7,1009.779,'1920x1200',24,24,men,2
222,13,News,5.411191,5.333039,0,480,400,930.111111,29.592593,0,60.592593,3,1662.154,'1920x1200',6,26,men,3
223,22,Sports,18.991296,9.298579,3,144,100,89.777778,0.740741,23.111111,21.777778,0,10763.631,'1920x1200',13,26,men,1
224,22,Sports,18.991296,9.298579,3,240,200,171.111111,28.814815,0,36.777778,2.333333,2035.548,'1920x1200',13,26,men,2
225,31,Documentary,5.395673,5.323968,0,720,400,1264.444444,12.37037,5.777778,17.962963,16,1086.772,'1920x1200',19,27,women,2
226,83,Games,12.853567,8.065627,3,360,200,427.777778,29.925926,0,61.925926,2,706.033,'1366x768',61,27,women,5
227,12,News,4.738729,4.913904,0,144,200,102.333333,10,0,21.925926,0,757.89,'1366x768',3,25,men,1
228,32,Documentary,12.654186,8.016249,3,360,200,505.444444,29.592593,0,61.555556,3,2831.149,'1366x768',21,25,men,4
229,13,News,5.411191,5.333039,0,240,200,334.888889,30,0,38.333333,2,645.041,'1920x1200',6,26,men,2
230,53,Cartoons,9.197309,7.008442,2,360,200,1019,29.962963,0,76.333333,3,955.136,'1920x1200',36,24,women,4
231,71,Movies,5.412067,5.33355,0,240,1000,398.333333,30,0,38.333333,2,1633.052,'1366x768',43,26,men,3
232,71,Movies,5.412067,5.33355,0,360,200,1111.666667,30.222222,0,61.555556,3,1505.682,'1366x768',43,26,men,5
233,32,Documentary,12.654186,8.016249,3,144,100,79.555556,0.740741,19.555556,21.777778,0,1585.432,'1366x768',21,25,men,1
234,81,Games,12.242662,7.911825,2,360,400,948.777778,29.444444,0,51.740741,3,1211.685,'1366x768',53,26,women,3
235,73,Movies,6.422284,5.874106,0,360,200,1325,0,0,0,3,834.876,'1920x1200',51,25,men,1
236,82,Games,10.224899,7.342975,2,360,200,2699,0,0,0,0,734.202,'1920x1200',58,28,women,1
237,13,News,5.411191,5.333039,0,480,400,2566.888889,30.074074,0,43.851852,1,2012.122,'1920x1200',7,21,women,4
238,32,Documentary,12.654186,8.016249,3,1080,2000,1002.333333,30.037037,0,43.296296,1,1804.985,'1366x768',21,25,men,5
239,13,News,5.411191,5.333039,0,480,400,1020.888889,29.962963,0,76.333333,3,1147.603,'1920x1200',7,21,women,3
240,33,Documentary,9.539713,7.123893,2,240,1000,358.888889,30,0,38.37037,2,575.723,'1920x1200',24,24,men,3
241,33,Documentary,9.539713,7.123893,2,720,400,1354.222222,12.259259,15,18.296296,13,1271.3,'1920x1200',24,24,men,2
242,53,Cartoons,9.197309,7.008442,2,240,200,450.777778,30,0,38.37037,2,1189.182,'1920x1200',36,24,women,3
243,72,Movies,8.762863,6.855607,1,240,200,299.777778,30,0,38.333333,4,2482.318,'1920x1200',47,22,women,3
244,43,Music,8.638524,6.810469,1,1080,400,3350.111111,30.481481,0,44.037037,1,1567.189,'1920x1200',29,29,men,3
245,43,Music,8.638524,6.810469,1,1080,1000,2203.222222,13.666667,17.555556,20.259259,8,1116.289,'1920x1200',29,29,men,2
